地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,污水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速公路,高鐵,
高雄市三民區博愛一路１號九樓之５,640,45.03,住宅大樓(11層含以上有電梯),40,2,0,4,4,4,1,1,1.261213917,0.213513094,1.348380588,1.905997,3.690867269,0.3577,0.336659,0.8664,0.681683428,0.735801,0.861053429,0.743,3.2807,4.39989694,6.347259574,8.908834098,4.4435,6.361578669,3.727000772,8.830094218,3.66664,5.210326,
高雄市苓雅區河南路１３號４樓,368,25.89,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,1.05143223,1.584615916,2.686939721,1.306258,0.861498029,0.4967,1.905697,0.6663,1.225502547,0.912115,0.57575688,1.0458,0.5523,1.052449884,4.073853653,5.521587549,3.8208,4.222650818,4.103335316,5.763033262,1.081497,7.487154,
高雄市小港區宏文路１８８號十一樓,710,49.95,住宅大樓(11層含以上有電梯),30,3,1,3,2,2,1,1,0.412309519,6.822009028,9.502874854,6.832849,5.874623156,1.2978,8.727227,0.3616,1.289946225,0.251212,0.619026657,0.9937,7.2747,4.081142256,2.800096666,4.807606129,4.962,2.641136578,10.50472137,1.656576742,2.240164,14.21383,
高雄市左營區翠華路６０１巷７５號十三樓,750,52.71,住宅大樓(11層含以上有電梯),22,3,0,4,2,2,1,1,1.687921918,0.583400749,1.736374124,4.139297,6.736493466,1.5487,0.5745,1.1304,0.406646991,0.714882,1.067303134,0.4103,6.4788,5.962370921,6.32402053,11.75771903,7.9801,4.783887243,4.58876011,12.45664399,1.645622,2.649951,
高雄市岡山區協和路１巷２７之２號四樓之３,438,30.77,華廈(10層含以下有電梯),28,1,0,3,2,2,1,1,6.069879435,2.007669076,14.62063581,17.12336,18.64680024,2.0677,1.343576,0.3421,1.469461848,0.687899,0.567433756,0.7627,8.8355,4.010683378,2.909559189,9.474169473,11.301,0.915400752,3.8275481,24.87751394,4.295954,11.63974,
高雄市楠梓區興楠路１５１巷６６弄９之２號,280,19.64,公寓(5樓含以下無電梯),40,1,0,3,1,2,0,0,2.07222268,1.301114012,9.53494349,11.1921,11.07762154,1.6359,3.82766,1.0248,0.819076488,0.335812,0.673638378,1.2549,0.8081,0.481565492,5.89423738,7.105146786,14.626,2.131939868,2.972680299,17.23829915,0.996886,5.379749,
高雄市鳳山區北平路２２３之１號,398,27.9,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,0.985390849,0.986075881,5.099430841,2.521952,1.758827378,1.3593,4.38119,1.3843,1.392789123,0.382329,0.383989,1.5461,3.5852,4.053497548,4.953090103,3.508830617,7.5724,0.881695751,4.188501278,7.190540813,2.965171,8.003116,
高雄市苓雅區正言路７４之１號,380,26.62,公寓(5樓含以下無電梯),47,1,0,3,1,1,0,0,1.623431665,0.7580212,2.028280828,1.212337,0.590198661,0.3714,1.192456,0.9319,1.414184412,0.399603,0.710738687,0.1836,0.3677,1.937076521,4.83194537,5.810436207,4.4776,3.753157102,3.188320475,6.630002232,0.588645,6.625159,
高雄市前鎮區崗山東街５６號五樓,650,45.53,住宅大樓(11層含以上有電梯),24,1,0,4,2,2,1,1,1.355173412,2.980675058,4.435356561,2.336067,2.357762093,1.9825,3.687619,1.1843,0.725480901,0.3655,0.369411543,0.6027,2.3062,0.740836526,2.422677034,4.754615779,3.5885,4.114048097,5.810045476,3.969758214,2.445053,9.27979,
高雄市三民區博愛一路１號八樓之９,165,11.55,住宅大樓(11層含以上有電梯),40,2,0,1,0,1,1,1,1.261213917,0.213513094,1.348380588,1.905997,3.690867269,0.3577,0.336659,0.8664,0.681683428,0.735801,0.861053429,0.743,3.2807,4.39989694,6.347259574,8.908834098,4.4435,6.361578669,3.727000772,8.830094218,3.66664,5.210326,
高雄市三民區建和街４２之１號三樓,345,24.15,公寓(5樓含以下無電梯),38,1,0,3,2,2,0,0,1.911840124,1.065970319,0.702891599,2.257433,2.470767003,1.7927,0.511772,1.1451,0.490070491,0.246545,0.124111846,0.3076,2.2958,3.827695128,6.789130898,7.496556772,5.4116,4.442539391,1.902032448,8.537567628,2.330371,4.720253,
高雄市左營區中華一路１號十樓之８,540,37.79,住宅大樓(11層含以上有電梯),36,2,0,4,2,2,0,1,1.762802798,0.577646621,1.529222657,3.98896,6.846278196,1.7532,0.81584,1.0051,0.248862395,0.57698,1.367715342,0.7135,6.5699,6.264087754,6.334761559,11.90893715,7.9025,5.07760762,4.819837475,12.48200935,1.937899,2.944114,
高雄市鼓山區裕誠路１５４２號四樓,365,25.52,公寓(5樓含以下無電梯),34,1,0,3,2,2,0,0,0.677658132,0.751121383,1.145428568,3.357154,5.761729368,0.9107,1.470751,0.6621,1.094188436,0.517268,1.281458545,0.7898,5.4847,6.119381082,7.343259372,10.84281112,7.0261,5.093508311,3.923439421,11.43474622,2.13467,3.030702,
高雄市左營區新上街４６號三樓之１,410,28.66,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,1.638044261,2.002814563,2.722634656,4.5587,4.873509263,0.9862,2.417807,0.9596,0.54323615,0.298989,0.538411329,1.2209,4.7499,4.605760767,8.01202166,9.587074215,7.4275,3.865406397,2.18972347,10.99792349,1.309081,2.285479,
高雄市左營區翠華路６０１巷１３號十六樓,660,46,住宅大樓(11層含以上有電梯),23,3,0,3,2,2,1,1,1.607204927,0.54527875,1.721545309,4.100956,6.650500582,1.4612,0.601655,1.0943,0.490202095,0.688683,1.009645192,0.381,6.3942,5.926617429,6.398162862,11.66982112,7.9215,4.759668605,4.504201669,12.37906832,1.625778,2.626389,
高雄市苓雅區文昌路１４６號二樓,530,36.9,公寓(5樓含以下無電梯),36,1,0,4,2,2,0,0,1.504567876,0.435026581,2.648377712,0.628924,0.534148205,0.8728,1.84195,0.7827,1.168677689,0.236879,0.774587999,0.892,0.9706,2.157052845,4.651994476,5.147318817,5.1922,2.918158003,3.074369496,6.631109213,0.322375,6.785573,
高雄市鳳山區信義街２９之１８號,420,29.23,公寓(5樓含以下無電梯),36,1,0,3,2,2,0,0,1.022042604,0.536548966,4.479720978,1.381125,0.498922015,0.1215,3.67206,0.2614,0.178598251,0.124405,0.908523655,0.7487,2.499,2.616495719,3.694816501,3.339286291,6.1825,2.212518832,4.388329583,5.902310334,2.003734,8.257645,
高雄市三民區鼎中路３巷１４號三樓,272,18.92,公寓(5樓含以下無電梯),51,1,0,3,1,1,0,0,1.688024567,2.287475605,1.813586921,3.607414,3.756541731,1.6336,1.906365,0.2327,0.580591925,0.398112,0.225112792,0.5475,3.6535,5.104190463,8.114332489,8.502033336,6.6492,4.61871735,1.408059101,9.917187824,2.05967,3.331896,
高雄市鳳山區保泰路２９２號五樓,310,21.55,華廈(10層含以下有電梯),28,2,0,2,2,1,1,1,2.139365258,3.759114461,4.958340527,3.117091,3.093988742,1.9207,4.265747,0.5309,0.064203079,0.269749,0.513318589,0.612,2.9771,1.427289212,2.30867365,5.151438182,3.1968,4.17550048,6.520224699,3.426309605,1.669702,9.889578,
高雄市楠梓區惠春街１５７號八樓,590,41.01,住宅大樓(11層含以上有電梯),21,2,1,3,1,2,1,1,0.570369406,0.587524716,8.5274896,10.81696,11.06073243,0.2795,3.263445,1.1417,1.200018715,1.530023,0.458290453,0.6166,1.3,2.24477882,5.014992883,8.361819096,14.126,2.302171681,4.049251444,17.30984907,1.610857,4.518848,
高雄市鳳山區永安街１０７之２號九樓,993,68.99,住宅大樓(11層含以上有電梯),26,2,2,4,2,2,1,1,2.414377837,4.187699761,5.24800054,3.463898,3.500589634,1.5062,4.588013,0.484,0.499908799,0.393565,0.860701056,0.2401,3.3537,1.832225413,2.402318849,5.443608549,3.0038,4.314789285,6.904936732,3.206199957,1.258843,10.21258,
高雄市鳳山區文澄街１巷１３號四樓,520,36.12,住宅大樓(11層含以上有電梯),27,2,1,3,2,2,1,1,1.244615191,1.253132551,4.173399297,2.142446,2.202980909,1.8575,3.460525,0.7744,1.410735196,0.532138,0.524998885,1.4313,3.0183,3.880685577,5.439645019,4.507573266,7.2071,0.884128949,3.118667283,7.642703612,2.368068,6.950379,
高雄市鳳山區中崙二路５８１巷１１號七樓,605,42.02,華廈(10層含以下有電梯),26,1,0,3,2,2,1,1,2.772486719,3.705379741,6.34857482,3.555601,2.75953532,3.0127,5.542482,1.8589,0.20389587,0.496008,0.68254211,0.5322,4.0672,2.717590874,0.502764942,3.226190527,5.3279,2.032684246,7.227862424,2.72394319,1.066924,10.94913,
高雄市三民區鼎山街２０２巷７４號二樓之２,400,27.78,公寓(5樓含以下無電梯),42,1,0,4,1,2,0,0,1.57639031,2.437158379,1.965095876,3.748004,3.838952135,1.7352,2.026578,0.3344,0.5459433,0.467917,0.339800898,0.6472,3.7537,4.944290402,8.19924703,8.524200905,6.804,4.471772731,1.315750154,10.02123301,1.897744,3.229102,
高雄市苓雅區自強三路５號三十樓之５,335,23.25,住宅大樓(11層含以上有電梯),23,3,0,1,1,1,1,1,1.078494691,3.137826561,2.82179193,1.44783,4.179575391,0.5793,2.045337,0.4652,0.219725199,0.138852,1.249989468,0.9785,3.6938,3.476475615,3.119939933,8.444623336,1.1294,7.575286748,6.361534918,6.456182133,4.033546,8.543509,
高雄市鳳山區八德路二段１７４號十六樓,555,38.47,華廈(10層含以下有電梯),27,1,0,4,2,2,1,1,0.996204305,1.478391845,4.0378242,2.216092,2.421592933,2.0676,3.331046,0.5832,1.278320481,0.382503,0.499049624,1.477,3.0206,3.973898149,5.642983297,4.756382059,7.2367,0.981269592,2.881945916,7.836417678,2.373228,6.705208,
高雄市楠梓區旗楠路８８５之１號,600,41.58,住宅大樓(11層含以上有電梯),27,1,1,3,2,2,1,1,2.411597108,2.161390607,10.81103909,12.57926,12.4738406,2.1073,2.955804,2.2328,1.421961825,0.903724,0.758377447,1.4331,2.0649,1.712136693,5.055330682,5.870949903,16.017,0.784229617,3.762690701,18.62013801,2.365776,6.673551,
高雄市鳳山區文樂街６０號八樓,550,38.1,華廈(10層含以下有電梯),27,1,1,3,2,2,1,1,0.807721667,1.363263821,3.428704812,1.992666,2.203522211,2.243,2.727055,0.8959,0.691233351,0.280014,0.476781891,0.8896,2.6089,3.749340913,5.743829916,5.203946597,6.8437,1.593097498,2.367699517,7.887287084,1.984977,6.234214,
高雄市三民區民族一路３１２巷５７之１號三樓,510,35.32,公寓(5樓含以下無電梯),33,1,0,4,2,2,0,0,1.381330296,1.276876485,0.801437269,2.615341,3.049019756,1.3791,1.052448,0.8629,0.85755215,0.343312,0.430101243,0.6699,2.8477,4.350984758,7.345893868,8.077050883,5.6386,4.913023676,1.9582788,9.052239404,2.914151,4.246602,
高雄市苓雅區新光路６２巷３號１４樓之１,475,32.88,住宅大樓(11層含以上有電梯),25,3,1,2,1,1,1,1,0.982076631,3.141351375,2.907623038,1.539292,4.09602192,0.4959,2.108951,0.5574,0.147485217,0.240787,1.152023742,0.9255,3.6127,3.376415282,3.154423668,8.34274991,1.1058,7.492813038,6.319028537,6.370901141,3.961158,8.544409,
高雄市楠梓區青埔街７８號十樓,700,48.43,住宅大樓(11層含以上有電梯),9,2,1,3,2,2,1,1,0.765645521,0.211064313,8.813164413,11.07488,11.10510293,0.2349,3.246648,0.8144,0.737107397,1.057565,0.584445752,0.7777,0.9183,1.797685155,5.121550596,7.975811031,14.297,2.246124711,4.227002697,17.34276913,1.289082,4.743458,
高雄市左營區翠華路６０１巷６１號十樓,760,52.58,住宅大樓(11層含以上有電梯),22,2,1,4,2,2,1,1,1.680254498,0.549052163,1.759968511,4.155302,6.722477204,1.5256,0.552956,1.1467,0.43590739,0.734972,1.032933105,0.3764,6.4669,5.928526308,6.326198792,11.73879046,7.9872,4.751351837,4.561451274,12.45176856,1.613542,2.617434,
高雄市鳳山區明昌西街６之１號三樓,325,22.48,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,0.649037668,0.328060952,4.781606081,1.937461,1.07951142,0.8394,4.021518,0.7081,0.688938537,0.402084,0.225224626,1.1612,3.0442,3.37027455,4.321443528,3.320854363,6.9146,1.491822637,4.247742281,6.552832327,2.463119,8.118755,
高雄市鼓山區河邊街１１５巷２６號二樓之１,407,28.13,公寓(5樓含以下無電梯),41,1,0,3,2,2,0,0,0.904537248,0.343952013,1.289808471,0.496811,5.608787943,1.6215,1.321872,0.74,1.379094247,0.697133,2.491128144,0.7433,5.1469,5.951399082,5.904031623,10.75952606,4.6359,8.107898566,5.663765517,9.891777226,5.203921,6.094507,
高雄市苓雅區民權一路３４號十四樓之６,588,40.54,住宅大樓(11層含以上有電梯),38,3,0,2,0,2,1,1,0.919299497,2.17865464,2.656072787,0.902189,2.512876398,1.0956,2.293794,0.8213,0.600940984,0.459886,0.190473285,0.8026,2.0235,2.106136127,4.609381729,7.091570218,2.3426,5.905692111,4.932832131,6.128031378,2.673381,7.634305,
高雄市岡山區華園一路８３號七樓之２,278,19.14,華廈(10層含以下有電梯),29,2,0,2,2,1,1,1,3.93686292,0.742182199,14.71944231,17.16854,17.94877423,1.1655,3.635635,2.6006,0.992680112,0.285305,0.55655032,0.4071,7.561,6.252436272,2.317358424,6.891975729,13.352,1.972847909,3.477890661,24.198812,1.757353,11.1928,
高雄市鼓山區裕誠路１５０５號十一樓之２,360,24.77,住宅大樓(11層含以上有電梯),30,3,1,1,1,1,1,1,0.694255214,0.892501208,1.351983157,3.529983,5.731141264,0.7285,1.390867,0.7975,1.272017083,0.359422,1.098971827,0.7033,5.4701,5.911122909,7.297942831,10.77960274,7.1388,4.890904485,3.77775697,11.46998836,1.960816,2.837731,
高雄市鼓山區中華一路４０３之６號七樓,660,45.4,住宅大樓(11層含以上有電梯),32,2,0,4,2,2,1,1,0.686381916,1.110978735,0.606592643,2.568767,5.413719617,1.0436,2.214694,0.2958,0.312998899,0.809604,1.479102283,0.3509,5.0845,6.361791617,7.940550678,10.58517848,6.2832,5.817769006,4.085215136,10.85652483,2.921176,3.792661,
高雄市岡山區壽華路５８號七樓之５,638,43.83,住宅大樓(11層含以上有電梯),28,2,1,3,2,2,1,1,4.540435322,0.984080204,15.64740932,18.13367,19.27831957,2.0531,2.502624,1.3885,0.124011193,0.243961,1.02993956,1.0984,9.0736,4.596206314,3.320027519,8.373660518,11.631,1.129055694,4.460563296,25.53060636,3.428062,12.38211,
高雄市三民區正氣街１０２號七樓,670,46.01,華廈(10層含以下有電梯),32,2,1,4,2,2,1,1,1.766354694,1.213841055,1.696517636,2.339469,2.021531735,1.973,1.063959,1.6451,0.700498404,0.338227,0.23438112,0.8795,2.0774,3.63083811,6.353215605,6.643514424,5.9058,3.379787144,1.476189568,8.274416742,1.810881,5.073894,
高雄市鳳山區瑞興路１９９巷２號二樓,825,56.56,住宅大樓(11層含以上有電梯),26,1,1,3,2,2,1,1,0.115982885,0.974396734,5.458022847,2.442145,1.001678197,0.3669,4.672975,0.7344,0.426329658,0.411849,0.578548605,0.6899,3.5636,3.586094319,3.937736839,2.563478756,7.1681,1.971592924,5.005792416,6.172717726,3.042094,8.874426,
高雄市苓雅區新光路６２巷９號２８樓之１,700,47.94,住宅大樓(11層含以上有電梯),25,3,1,3,2,2,1,1,0.992135871,3.128648285,2.895877781,1.528479,4.093698511,0.493,2.095536,0.547,0.161216684,0.234223,1.161564875,0.9176,3.6098,3.379682364,3.163946806,8.347554134,1.1192,7.490277025,6.310168141,6.382828783,3.974246,8.531905,
高雄市前鎮區鎮國路４５號四樓,250,17.12,公寓(5樓含以下無電梯),43,1,0,2,2,1,0,0,2.314035562,5.675218631,5.843060441,4.407907,5.149762218,0.6827,5.157693,2.3904,0.768660383,0.250802,0.528027362,0.1777,4.862,3.587058953,2.881877401,7.356439931,2.0917,5.925532131,8.319501526,3.701513314,1.048059,11.20906,
高雄市楠梓區樂群路１２７巷２弄７號三樓之２,440,30.1,公寓(5樓含以下無電梯),38,1,0,3,2,2,0,0,0.362569114,2.982495896,6.809337984,9.245242,10.60616819,1.1258,2.813212,0.3054,0.669412126,0.784914,0.549879268,1.1287,3.5397,4.554577423,3.433981968,10.69600156,12.94,2.211750683,4.510232988,16.79690575,3.664197,3.551751,
高雄市苓雅區建國一路２巷６弄４號五樓,365,24.96,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.095763156,0.618009146,2.897191284,0.288495,0.372966654,0.4649,2.067125,0.3997,1.546380041,0.36452,0.4317735,1.0094,0.8791,1.786856866,4.247804851,4.897921419,4.9759,3.067143528,3.484835409,6.220123164,0.373261,7.178945,
高雄市三民區褒揚街１９１號十一樓之１２,170,11.62,住宅大樓(11層含以上有電梯),28,3,0,1,0,1,1,1,1.656869019,0.773243049,2.55803522,1.3686,1.327422662,1.6623,1.839871,1.5405,0.372166033,0.028233,0.263046987,0.2603,1.6518,2.980527806,5.391802873,5.493398176,5.8666,2.522198692,2.327522696,7.421721166,1.088932,6.135696,
高雄市鳳山區光遠路２６３號八樓之１,340,23.22,公寓(5樓含以下無電梯),40,1,0,3,2,2,1,0,0.707885761,0.661182266,4.873350887,1.765057,0.352783591,0.3259,4.06598,0.0353,0.225491378,0.32917,0.624810402,0.819,2.8767,2.868598243,3.587064791,2.956293246,6.4496,2.226628001,4.711844681,5.817418356,2.395233,8.588033,
高雄市三民區民豐路３６號二樓,350,23.9,公寓(5樓含以下無電梯),41,1,0,3,2,2,0,0,1.761727097,0.694926887,2.535210248,1.272002,1.217400159,1.5612,1.817372,1.4429,0.478452343,0.104861,0.243858014,0.3681,1.5458,2.871325825,5.301649531,5.459585002,5.7651,2.580631059,2.41335723,7.323073542,0.978924,6.205957,
高雄市三民區延吉街３巷３４之４號,250,17.02,華廈(10層含以下有電梯),43,1,0,3,1,1,0,1,1.376797671,0.291007908,0.467088005,1.432151,2.176591187,1.0986,0.427916,0.5501,1.248842753,0.764738,0.028309827,0.5526,1.8465,3.241811886,6.294177597,7.38335083,4.5526,4.799952304,2.738276204,7.912214719,2.114533,5.432127,
高雄市鳳山區武松街９６巷２１號二樓,490,33.35,住宅大樓(11層含以上有電梯),27,1,0,3,2,2,1,1,0.958845566,0.880632208,4.999287906,2.408781,1.680115326,1.3138,4.281143,1.3054,1.302865247,0.269843,0.270749478,1.5677,3.4723,3.946206434,4.892181244,3.532263809,7.4614,0.921899087,4.129404461,7.128580758,2.852915,7.955576,
高雄市三民區鼎昌街５３號三樓,600,40.8,住宅大樓(11層含以上有電梯),24,1,1,3,1,2,0,0,1.120131798,2.876827387,2.411091465,4.159596,4.090748631,1.9801,2.395557,0.7579,0.713988659,0.410422,0.237952933,1.025,4.0551,4.480480426,8.443432769,8.585371317,7.2534,4.057963119,1.117638722,10.31886553,1.424327,2.976954,
高雄市前鎮區天倫街６４之１號,580,39.43,華廈(10層含以下有電梯),26,1,1,4,2,2,1,1,2.294339247,7.17680114,7.654757273,6.085342,6.478094392,0.9842,7.002469,2.8831,1.227624536,0.864038,1.228495988,1.2363,6.2878,4.815380195,3.955460354,7.395401109,3.909,5.561904355,9.830580949,2.602703124,0.8542,12.92735,
高雄市小港區下橫路１８號二樓,510,34.64,華廈(10層含以下有電梯),29,1,1,3,2,2,0,1,1.230854556,7.970585125,10.02150246,7.698426,7.019849522,0.5195,9.307856,1.042,1.005802776,0.306007,1.155208854,0.7264,7.931,3.261010832,3.611821513,6.362531445,3.3249,4.184927823,11.35528504,1.662437369,3.404584,14.91033,
高雄市前金區市中一路７號６樓之２,162,11,住宅大樓(11層含以上有電梯),40,2,0,1,1,1,1,1,0.92000369,2.059502682,1.484019629,0.401353,4.654257908,0.8172,0.717079,0.8582,0.745919909,0.485634,1.989343104,0.4652,4.1464,4.404473637,3.905200979,9.404071444,2.4208,7.93769246,6.061907171,7.816550959,4.761249,7.653842,
高雄市苓雅區三多三路２１６號三樓之１,550,37.33,住宅大樓(11層含以上有電梯),40,1,0,3,2,2,1,1,0.878000172,2.770312988,3.237236528,1.663227,3.327391558,0.2736,2.262951,0.7829,0.798400269,0.084381,0.572188469,0.3765,2.8432,2.704150946,3.832549028,7.704902865,1.6115,6.723665132,5.64974292,6.17552111,3.493394,8.101922,
高雄市鼓山區華泰路２９７號五樓之１,900,61.08,華廈(10層含以下有電梯),28,1,2,4,2,2,1,1,1.301638489,0.454163202,1.731888714,4.041807,6.274098695,1.0423,0.781488,1.1187,0.914682979,0.290625,0.715203043,0.4188,6.0325,5.675707694,6.696461602,11.26525303,7.7366,4.563688908,4.07981034,12.06993897,1.49055,2.449416,
高雄市鳳山區錦田路１３４號,365,24.77,公寓(5樓含以下無電梯),43,1,0,3,1,1,0,0,2.827480766,4.670647119,5.818556215,4.025255,4.023586269,1.2731,5.156431,0.5619,0.733224636,0.22177,0.818591029,0.6572,3.9024,2.357581318,2.185958948,5.445727412,3.2767,4.10679883,7.448996559,2.665941527,0.761625,10.78159,
高雄市大寮區九和路１巷８之２號,275,18.6,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,5.655827654,1.564353091,10.54540117,7.970313,6.610024332,3.4935,9.832507,2.1561,1.668464955,1.56116,0.389682212,1.645,7.7277,6.885812197,4.946151949,5.140944558,12.778,0.826989391,9.01793955,10.43046618,5.745846,12.25957,
高雄市前鎮區瑞興街１６８之１號五樓,705,47.6,華廈(10層含以下有電梯),25,1,1,4,2,2,1,1,1.464390099,2.909997079,3.835479232,2.11722,2.139839318,1.7325,3.147983,1.5305,1.067331376,0.407934,0.810782606,0.1877,1.9267,0.599656012,3.177858906,5.45423721,3.0052,4.892087468,5.476669163,4.542897779,2.378886,8.77354,
